ds,yhat,yhat_lower,yhat_upper
2020-05-06,10376.393801052945,4689.480018026256,16103.238942233524
2020-05-07,10198.389832833584,4406.074519356663,15813.267814051767
2020-05-08,10069.17962079446,4758.174186691595,15522.708609227024
2020-05-09,9946.843532020192,4663.589797851054,15230.4933980234
2020-05-10,9838.673901188931,4196.541839841875,15339.611272318532
2020-05-11,9800.99159231969,3879.5031542320653,15315.222251109497
2020-05-12,9615.600064855173,3908.328661670566,15204.867033836752
2020-05-13,9566.047581115756,4237.95218708259,15070.260567857225
2020-05-14,9384.220041441897,3372.2363424630635,14484.359768189759
2020-05-15,9260.34980495771,3762.9823656035887,14559.001103747476
2020-05-16,9152.636388445684,3850.344414925182,14688.39614854223
2020-05-17,9068.226169237345,3333.3484834413703,14406.649953381439
2020-05-18,9063.031282301028,3267.2730260963167,14552.866728807765
2020-05-19,8918.193757732626,3374.9974579552386,14614.120625001182
2020-05-20,8916.365189300652,2974.4656326274467,14804.837808221937
2020-05-21,8788.323864455253,3523.8259965897414,14092.502131669851
2020-05-22,8723.013966709266,3231.5546594247708,13975.076723082186
2020-05-23,8677.201828355152,2933.209942305558,14679.302071841752
2020-05-24,8656.495305562996,3223.082521930704,14281.346886975796
2020-05-25,8715.205304712086,2962.148945615048,14126.757573209397
2020-05-26,8632.85427184915,2873.0609813683127,14350.836764728192
2020-05-27,8690.50066485222,3044.3874007270856,14460.146836122532
2020-05-28,8617.4000676277,3127.41318296232,14324.966849297409
2020-05-29,8601.086322548723,2770.676783851754,14088.659500430796
2020-05-30,8597.066495530675,2640.068338058632,14428.899593033273
2020-05-31,8609.874685706367,3222.738191110089,14290.00308625621
2020-06-01,8692.962780902013,3226.5878419070864,14419.782969382593
2020-06-02,8625.232200309376,3016.575158920155,14510.23237140913
2020-06-03,8687.375050490396,2964.1185224312308,14143.455893859511
2020-06-04,8608.544952237527,3140.9047393391943,14453.202750529987
2020-06-05,8576.440713158761,3413.9990842394454,14020.651581067446
2020-06-06,8546.996662505899,3082.6577940039824,14153.040347278109
2020-06-07,8525.424862896261,2842.9139387043965,14182.692086939538
2020-06-08,8566.087694766338,2875.785503903726,13722.440710311439
2020-06-09,8449.005427563261,3128.5374617059806,13728.102027895258
2020-06-10,8456.394588227833,2885.807503649956,14228.850461141205
2020-06-11,8318.624988486798,2490.020108866365,13470.974888487142
2020-06-12,8224.94608994613,2762.039415564619,13370.78998432363
2020-06-13,8132.911052892856,2077.5499550894624,13565.411313856572
2020-06-14,8049.378052343232,2295.0946014420097,13729.982166167567
2020-06-15,8030.341826185791,2735.933358385484,13617.281574668004
2020-06-16,7857.401175564831,1836.7788649024312,13577.388737213863
2020-06-17,7814.032634850155,2085.196288433765,13837.861868187329
2020-06-18,7632.192420086099,2339.379289677486,13181.218123544055
2020-06-19,7502.331689082042,2021.9171749797788,13123.966393846169
2020-06-20,7383.020742490582,2087.6334208550093,13142.535862133265
2020-06-21,7281.929097624118,1289.1335648610004,13072.096650891212
2020-06-22,7255.64150566043,1893.9033953038438,12988.283420207941
2020-06-23,7086.115917073682,1358.9769096443981,12800.220905830762
2020-06-24,7056.953724442309,1471.864392423057,12518.768790002365
2020-06-25,6900.0043309366865,1164.9575073469425,12347.17096109419
2020-06-26,6805.388850318762,1150.2792906044335,12485.968111894977
2020-06-27,6731.138183956695,1003.5480091969997,12459.039244102481
2020-06-28,6684.191880922366,724.5204419868322,12290.872371533835
2020-06-29,6720.237202758814,1043.4817603224901,11945.298697729902
2020-06-30,6620.193646994679,1261.7440807893208,12277.408703241888
2020-07-01,6666.512430237705,913.2123390821976,12322.367732309966
2020-07-02,6589.812099232481,804.4154903593229,12216.053732827459
2020-07-03,6578.934170951038,1162.6214619900975,12494.474957321745
2020-07-04,6590.613144605004,1124.5221546123926,12251.916525371627
2020-07-05,6630.506417359624,915.7169892951845,12360.46876447305
2020-07-06,6753.062704152124,862.7693496510574,12480.595359474015
2020-07-07,6738.033470139988,1126.8155022762678,12170.027650704114
2020-07-08,6866.796226477513,1339.7507184481967,12900.037350112474
2020-07-09,6869.01031941158,1206.4317148460948,12689.182896777336
2020-07-10,6932.688699754695,989.9853296461291,12524.812311448255
2020-07-11,7013.8797344991035,908.6163947095864,12581.898701526265
2020-07-12,7117.70444839487,1367.8029446999394,12548.273133929983
2020-07-13,7298.227789075876,1796.233726600529,13137.827223099515
2020-07-14,7334.968550423658,1990.1618626998052,13315.000824685816
2020-07-15,7509.2170558185035,1686.1041240721029,13096.738178030786
2020-07-16,7550.6815952799625,2046.8692788366402,12992.452801218365
2020-07-17,7647.547565668299,1755.3207997172494,13434.300307837655
2020-07-18,7756.143918382896,1867.0014810043338,13342.138378215446
2020-07-19,7881.962906033852,2387.422383342533,13363.774211061356
2020-07-20,8079.512365383455,2398.3070409767183,13936.287802496596
2020-07-21,8128.805833440161,2710.1558371833653,13979.019568661013
2020-07-22,8311.66025747053,2385.067420217946,14161.47059010546
2020-07-23,8358.322928171945,3101.5964064922955,14104.995861090298
2020-07-24,8457.51217707046,2629.138205065311,13940.929081753833
2020-07-25,8566.066973662797,2801.371932667316,14050.226668665086
2020-07-26,8689.951869040266,2813.7533049037197,14621.643589014913
2020-07-27,8884.096890644212,3061.147456676553,14651.631554177766
2020-07-28,8928.877955626915,3343.550154732921,14767.75101326979
2020-07-29,9106.407732006515,3570.843066227244,14139.958058765442
2020-07-30,9147.158641254637,3393.3620534619117,14788.770193735274
2020-07-31,9240.002505446379,3402.712195803745,14406.72417830428
2020-08-01,9341.861839264802,3424.0243939999796,14787.548369118698
2020-08-02,9458.719009332919,3569.157892806995,14459.06551960158
2020-08-03,9645.462563219004,4179.894780628581,14924.52310296531
2020-08-04,9682.375928663136,4414.9484970107205,15300.021419160214
2020-08-05,9851.437995942972,4146.724624759103,15443.619410512569
2020-08-06,9882.956827957498,4451.939450225919,15208.20813270289
2020-08-07,9965.620536637192,4593.924507661574,15542.11403756452
2020-08-08,10056.159863364774,4366.43098100936,15485.752428137712
2020-08-09,10160.36824211437,4930.294959669836,15702.761074882412
2020-08-10,10332.958238543939,5042.860224834996,16152.849554575736
2020-08-11,10354.059205330908,4760.307261665364,16126.119996453972
2020-08-12,10505.525367412574,4856.523933765804,16230.809065380336
2020-08-13,10517.57535306149,4616.50809471414,16141.688671112757
2020-08-14,10578.847058218587,4703.569658961565,16076.617689127701
2020-08-15,10651.952667098658,5217.188657202488,16058.046365703107
2020-08-16,10736.827843788427,5164.893534298962,16127.425918243023
2020-08-17,10888.257632140167,5240.912242762487,16264.04023722288
2020-08-18,10886.480518128334,5345.838350658334,16134.306202073945
2020-08-19,11013.491876812142,4983.536022860584,16837.747066332176
2020-08-20,10999.677752641815,5545.074966777332,16456.439439654587
2020-08-21,11033.863191602748,5450.821412595081,16774.523165425144
2020-08-22,11072.969952971234,5805.115240565923,16818.366377550054
2020-08-23,11123.0297651145,5534.851232364538,16703.98779802227
2020-08-24,11239.032481895496,5181.343941925434,17096.10617623447
2020-08-25,11201.414499871884,5627.152774672821,16893.39314348915
2020-08-26,11292.35720332586,5730.137912303502,16866.0173449013
2020-08-27,11242.417015614992,5841.646595337843,16974.814978176262
2020-08-28,11240.571491318373,5814.615855025164,16789.31092512465
2020-08-29,11243.876424517692,5810.487774367452,16700.780170162514
2020-08-30,11258.480209534777,5505.804619186992,16916.560115405362
2020-08-31,11339.474802433055,5534.761653357712,17097.273919288444
2020-09-01,11267.388553702549,5763.376743673398,16568.165529210142
2020-09-02,11324.49050965418,5924.829025038314,17007.273217506736
2020-09-03,11241.427516596,5477.049441598357,16732.761047374286
2020-09-04,11207.278250837953,5618.3487452874915,16808.28553326425
2020-09-05,11179.218781993572,6224.8928561686225,16888.23967892273
2020-09-06,11163.545494644852,6013.873787847258,16655.033988066032
2020-09-07,11215.534276974136,5485.920894132552,16970.199143825223
2020-09-08,11115.940795194594,5115.160620965239,16244.202504175351
2020-09-09,11147.311005152296,5963.375853212881,17013.727645852283
2020-09-10,11040.622812244583,5437.156092449242,16570.31025321145
2020-09-11,10985.342620379044,5646.939214020976,16596.550665666884
2020-09-12,10939.091052264377,5270.811280087162,16411.43048417392
2020-09-13,10908.66341296757,4916.507593564614,16620.690380515443
2020-09-14,10949.883637228753,4932.680734892252,16521.68988400138
2020-09-15,10844.096466453606,5286.720286984168,16390.76665272985
2020-09-16,10874.467036392729,5643.63879010968,16977.21749780914
2020-09-17,10772.60892270706,4742.875007728454,16486.498506209107
2020-09-18,10728.624627976837,4889.2578703173085,16441.705382880595
2020-09-19,10700.753138706299,5074.441781439712,16348.846399441412
2020-09-20,10696.370566939731,5189.972979203186,16188.037143270758
2020-09-21,10771.823145500097,5127.525050613566,16343.981893069815
2020-09-22,10708.897923301822,5273.58391567758,16094.85812623269
2020-09-23,10791.10099748522,5198.140189340231,16366.090824673562
2020-09-24,10750.265021306934,5062.718749070972,16471.44298535218
2020-09-25,10776.57067793772,4846.783606918715,16187.206937221019
2020-09-26,10828.177447807358,5631.043398035865,16335.214205531796
2020-09-27,10912.210352740512,4909.0909334388325,16553.289776544727
2020-09-28,11084.582561283374,5388.620694443609,16756.604966139766
2020-09-29,11126.459741967054,5255.328688008171,16651.838443606113
2020-09-30,11320.53644616122,5981.795266801158,16812.868642288493
2020-10-01,11397.646591089846,5686.665439107151,16991.23724397541
2020-10-02,11546.79293651524,5749.284990758981,17218.371794681392
2020-10-03,11724.790946342673,5897.357563561815,17185.04980259556
2020-10-04,11937.273634781268,6454.287582014836,17682.892973447528
2020-10-05,12238.537047418016,6748.122916614954,18076.35848178262
2020-10-06,12408.031880807981,6731.501099110714,18265.92970007753
2020-10-07,12726.670996000608,7112.6518242953025,18872.901919409233
2020-10-08,12923.474237658178,7702.089073474826,18392.10929203478
2020-10-09,13185.634675613706,7622.826290353377,18621.933328207317
2020-10-10,13468.200784497134,7769.776030806274,19458.12617575215
2020-10-11,13775.12020892419,8584.522474966057,19532.73753493216
2020-10-12,14159.12376122408,8688.804009995638,19492.321956022704
2020-10-13,14398.254128300094,8765.771751380349,19899.81657801002
2020-10-14,14772.208021436805,8935.829240745601,20214.632048993346
2020-10-15,15009.012194175968,9012.5885951478,20750.739368121544
2020-10-16,15295.116523089368,9674.053910146025,20480.707802470715
2020-10-17,15585.097837893867,9495.03134266671,20802.3948220364
2020-10-18,15882.719438270258,9987.921150284525,21626.31956368847
2020-10-19,16338.196950143916,10807.993275341143,21914.365651281947
2020-10-20,16632.611726477513,10768.522658060861,22018.099303757957
2020-10-21,17046.36603216606,11738.075628698614,22315.152651290056
2020-10-22,17308.474667077127,11707.897236405373,23651.186178810603
2020-10-23,17606.63924459187,12254.454822380643,23409.039973391762
2020-10-24,17896.926589330564,12370.605530381892,23572.078550426315
2020-10-25,18184.79673075564,12641.382403294463,23772.915689898327
2020-10-26,18524.959289074417,12689.981918359514,24194.305950596725
2020-10-27,18697.863202994293,12546.134092216353,24423.12158554758
2020-10-28,18985.9893237115,13398.26458750962,24670.471866780266
2020-10-29,19120.467393290623,13673.117932018537,24565.911367011748
2020-10-30,19291.101973518722,13596.690481541076,24802.62460357225
2020-10-31,19456.00262848127,13990.88653495115,25447.227176935547
2020-11-01,19622.56512019175,14251.228904103618,24731.848252159605
2020-11-02,19847.2836767378,14568.985731741763,25893.371459718655
2020-11-03,19912.200489978903,14458.693223531554,25278.811927131857
2020-11-04,20101.163084013915,14247.230582357603,25764.84574180026
2020-11-05,20146.41206575624,14146.108248692291,25794.251389915153
2020-11-06,20238.584663125952,13951.669143208701,25870.588730942007
2020-11-07,20336.330013624334,14674.426184152655,25906.835862509346
2020-11-08,20447.283420790205,14869.834958892217,26420.87778880523
2020-11-09,20627.879878819003,15054.57330202675,25845.515270316868
2020-11-10,20659.813035761537,14710.101517798827,26397.137093606205
2020-11-11,20826.31001882413,15120.539996458292,26408.482199759546
2020-11-12,20858.744187198106,15258.317380895951,26482.208872451385
2020-11-13,20946.67055323585,15307.89903994729,26781.923021054754
2020-11-14,21047.478967189476,15632.386903955434,26861.668084486486
2020-11-15,21167.41123449575,15930.816584188487,26506.39936595508
2020-11-16,21361.421263840257,16134.96973149693,27223.136272727857
2020-11-17,21409.683093107822,16038.046226268483,27637.131356289345
2020-11-18,21593.91580834066,15710.680589285914,27145.792502968274
2020-11-19,21644.0459667992,15973.714169053104,27396.166654077202
2020-11-20,21748.290805718032,16502.11911816608,27182.791491298685
2020-11-21,21862.85590964822,16092.333194795623,27562.473149819834
2020-11-22,21992.9921612168,15999.2063803286,27701.4877854554
2020-11-23,22192.889847274713,17061.05184928104,27936.705345648716
2020-11-24,22242.21369598562,16499.658448569928,28281.512878736045
2020-11-25,22422.44697609649,16892.30993141984,28189.98784960641
2020-11-26,22463.564601324062,17246.325918956165,28227.570448769282
2020-11-27,22554.118091285436,17088.31636744997,28490.09368913507
2020-11-28,22650.92588544282,16914.379315872604,28405.35516575079
2020-11-29,22760.11392101882,17058.56500055666,28462.226168485533
2020-11-30,22936.98469681602,17080.115950978678,28647.721014583753
2020-12-01,22962.519206199613,17013.9550463839,28713.49892841453
2020-12-02,23119.680722305704,17606.663671964783,28970.027642125202
2020-12-03,23140.041453577644,17131.857827234453,28468.22156324537
2020-12-04,23213.816192176047,17509.70007972803,28478.38199449332
2020-12-05,23299.49788537214,18003.569261733104,28926.14663561649
2020-12-06,23404.841598570893,17559.207915914358,29189.14809773223
2020-12-07,23586.676731034553,18056.225659490516,29290.75778951937
2020-12-08,23627.353542669236,18258.951657507212,29491.948661682418
2020-12-09,23810.994638834352,18003.886563619333,29446.066327943372
2020-12-10,23870.074036429265,18159.396263923776,29393.479993402667
2020-12-11,23995.409433684137,17951.0692868987,29789.935350467546
2020-12-12,24145.763964157853,17782.49522812455,29734.6045030969
2020-12-13,24328.805063805274,18460.315169255806,30090.486217908965
2020-12-14,24600.901246457608,19045.193984469744,30356.367504777663
2020-12-15,24743.56352433108,19528.225331467824,29983.700435428193
2020-12-16,25039.702519579478,19797.39886177795,30640.36347647314
2020-12-17,25220.223994294473,19808.407777245102,30877.901481607758
2020-12-18,25474.048222946716,19387.46908101986,31058.73845125121
2020-12-19,25757.748987445986,19854.26685102322,31160.458293900578
2020-12-20,26076.5590306421,20360.46927845269,31813.13089591764
2020-12-21,26484.221695254793,20660.36739335568,31592.497370004872
2020-12-22,26759.49416653806,21119.062268741643,32317.868429791
2020-12-23,27182.471829032533,21037.881770784417,32360.376349715578
2020-12-24,27481.254751889133,22131.709101012526,33255.04471828
2020-12-25,27842.03987442153,22544.300465425902,33528.76114087102
2020-12-26,28218.832749125384,22751.876717854124,33731.56723385168
2020-12-27,28614.523703021066,23140.421767711814,33740.69921617647
2020-12-28,29080.806203870543,23324.643289563835,34692.08076738089
2020-12-29,29394.740977264802,24258.70357546883,35217.369218869026
2020-12-30,29835.133639476422,23796.4055754301,35648.60359694597
2020-12-31,30129.24528937218,24197.50993454964,36162.608403964696
2021-01-01,30462.918285818134,24899.939096189028,35614.769652493414
2021-01-02,30790.30996825631,25077.116190782664,36563.42875469772
2021-01-03,31114.978393537043,25401.305304271602,36752.13764731698
2021-01-04,31489.797391715285,25850.22880415638,37249.37417212223
2021-01-05,31693.504343784574,26217.723101267813,37376.77146775104
2021-01-06,32007.048645433537,26525.610667810546,37401.47859273059
2021-01-07,32160.260841250198,26630.03092740488,37810.629745474616
2021-01-08,32341.925528475065,26889.806148570053,37841.411557840176
2021-01-09,32509.451972577066,26719.499823013914,38203.55581049743
2021-01-10,32669.887976159982,27235.842334950998,38488.67784904688
2021-01-11,32879.756020056535,27068.27147983464,38495.60823541167
2021-01-12,32921.51700037661,27288.421404896508,38425.41539135333
2021-01-13,33079.831602091836,27409.17438958502,38972.24458657115
2021-01-14,33088.14147217673,27465.302404522463,38697.92620874614
2021-01-15,33138.655515390405,27553.040211107054,38687.18746405118
2021-01-16,33191.937465925424,28345.969035638274,39241.65015134216
2021-01-17,33257.84241580536,27401.24411569514,38860.92015027773
2021-01-18,33395.283329742415,27904.139858190756,38727.42060579817
2021-01-19,33388.63469851726,27958.927682228357,39040.67992095779
2021-01-20,33523.94496776376,28017.101961305507,39316.21332907801
2021-01-21,33535.48122591395,27850.5195781063,39441.562976371475
2021-01-22,33615.692483053164,27520.280202105812,38848.584460561826
2021-01-23,33724.78836211306,28359.047988917322,39154.76141366827
2021-01-24,33871.681191589596,28188.55515968165,39641.9354088467
2021-01-25,34113.772467836956,28900.342768161845,39894.02799708559
2021-01-26,34233.39040725773,28875.267887485563,39890.30082775763
2021-01-27,34514.049432994914,28436.125176304606,39810.040861746296
2021-01-28,34687.05394635588,28824.19517850273,40321.82547253842
2021-01-29,34941.53126829847,29194.080621979057,40362.97432080667
2021-01-30,35234.08884985247,29531.440091750104,40452.78642869339
2021-01-31,35569.8417861743,29796.737446193052,41149.41052793408
2021-02-01,36002.28946634838,30578.41678279377,41637.09771496922
2021-02-02,36309.845817219655,31031.907424449237,42112.06975100594
2021-02-03,36772.191656626565,31157.287352215582,42353.141496622135
2021-02-04,37116.96917052493,31299.184195248647,42983.185493485165
2021-02-05,37529.90111807432,31745.81804014116,43137.48978379638
2021-02-06,37964.5276964053,31785.6530244618,43613.4063218095
2021-02-07,38423.30510332349,32607.40466159807,44083.13351217456
2021-02-08,38957.54285646461,33632.31855856976,44336.54255407405
2021-02-09,39343.98282266472,33513.01918376569,44980.00619497592
2021-02-10,39861.18727657638,33774.21636951415,45595.21285808362
2021-02-11,40236.25514573894,34723.91819861649,45736.23572001293
2021-02-12,40654.94854989556,34683.74970531697,45995.69383609528
2021-02-13,41071.42244327656,35546.202064403515,46644.89672206853
2021-02-14,41489.301650801404,35527.29928316109,47160.46103712396
2021-02-15,41961.58297753506,36381.47179794486,47683.85620636828
2021-02-16,42267.16631680984,37057.335566352325,47994.81206941147
2021-02-17,42687.18337192822,37010.880022217236,48545.24668400092
2021-02-18,42951.64473368202,38000.00170740603,48750.37268761706
2021-02-19,43249.48925296997,37516.358710310094,49228.8131888733
2021-02-20,43538.23054610044,37423.349446307024,49163.729648294575
2021-02-21,43824.94709580525,38332.87931929677,49754.37754278826
2021-02-22,44166.09588485986,38565.96591064443,49252.40326897223
2021-02-23,44343.95577092837,38799.02633864845,49935.98317046934
2021-02-24,44642.871466215365,39113.41529118276,50351.632677947775
2021-02-25,44795.82101926665,39218.93724942919,50261.0033132033
2021-02-26,44994.39274349663,38876.337092421105,50401.839184660326
2021-02-27,45198.36823356542,39624.04424849931,50757.622392278805
2021-02-28,45292.62194043666,39626.61289219856,50855.799982255914
2021-03-01,45459.00624856127,39706.69786950598,51374.18603429129
2021-03-02,45480.6537358877,39986.831273048236,50866.73420548141
2021-03-03,45642.24356469729,40081.927588960774,51354.754943444
2021-03-04,45676.56741428488,39933.77232720213,51116.1328707054
2021-03-05,45774.51834087856,40098.43678814307,51483.8033508815
2021-03-06,45894.69874572752,39936.38540781352,51810.47300176305
2021-03-07,46044.39467157258,40238.306662900846,51673.18458063909
2021-03-08,46279.39652018263,40547.08596849503,51933.48720118049
2021-03-09,46380.471954890265,40480.894028923314,51578.52199227743
2021-03-10,46629.660823503895,40902.83015239515,51948.64600005599
2021-03-11,46756.91341965708,41164.71077158044,52754.361658877926
2021-03-12,46950.155943749865,41147.190477198106,52117.894553825994
2021-03-13,47164.977277094724,41472.608612739685,52392.55750469833
2021-03-14,47405.6821876694,42001.49976322099,53101.65413857371
2021-03-15,47725.188980571416,42513.01989796613,53454.42570349142
2021-03-16,47901.575355290006,42170.1236941052,53381.19109621618
2021-03-17,48214.44043412098,42428.90765973571,53690.82474630177
2021-03-18,48391.602588409,42827.64081521788,53996.872017983245
2021-03-19,48619.21545561371,43087.57424082036,54051.87059174753
2021-03-20,48851.49505296117,42599.92403720921,54448.125469282764
2021-03-21,49091.80218815023,43847.71546005655,54842.28845391119
2021-03-22,49392.55757359166,43858.205273472944,55070.49727324312
2021-03-23,49531.79312372237,43919.650929808166,54849.25795646687
2021-03-24,49789.50744490844,44176.211008777624,55502.683445219154
2021-03-25,49894.34551229528,44259.5956577905,55355.32146297756
2021-03-26,50033.68560271973,44610.05488050076,55269.98705528621
2021-03-27,50163.327351695414,44442.69020670623,55736.63157649401
2021-03-28,50288.52635336343,44719.52652791902,55839.72077982778
2021-03-29,50463.854147868355,44454.75220420019,55853.09107038939
2021-03-30,50469.68869100101,44700.09056262859,56170.846458029766
2021-03-31,50588.50506158777,44999.077698174544,56576.38068680686
2021-04-01,50551.488227923015,44697.04086501171,56379.15149893096
2021-04-02,50548.55279895968,45545.14918719463,56320.30029529089
2021-04-03,50537.965462918786,44833.89054547428,56462.366815030764
2021-04-04,50527.31729468742,44992.654380185195,56080.00794246764
2021-04-05,50573.326418964534,45225.657589976,56273.9597322593
2021-04-06,50458.277602806615,44635.881221805554,55895.93417100412
2021-04-07,50466.269809449965,44803.93550936959,56140.70492814844
2021-04-08,50329.79457608449,44522.612282467235,55734.94597871504
2021-04-09,50239.73092206109,44753.90000676128,55915.10077046077
2021-04-10,50154.95299232389,44292.608982382444,55675.912549556175
2021-04-11,50083.29783085064,44462.28887528939,55769.48810915832
2021-04-12,50081.37369403877,44465.365979864,55941.10978997118
2021-04-13,49931.01511650882,44509.10502804382,55822.12385644948
2021-04-14,49915.55513013111,44268.36693778392,55548.19897164011
2021-04-15,49766.436619650245,44163.757671981926,55596.442431606396
2021-04-16,49673.2474221512,44163.1460422059,54813.7294201559
2021-04-17,49593.374090223275,43923.382730260135,54883.84482327411
2021-04-18,49533.0202818826,44478.22295167486,55201.138380287135
2021-04-19,49547.0686513499,43830.390009325296,55270.24974937619
2021-04-20,49415.59085815829,43861.32505592809,55035.527336342115
2021-04-21,49420.17448738336,44039.322865946335,55050.748107800064
2021-04-22,49290.58728918791,43723.75141352255,54974.39607638705
2021-04-23,49214.86184696756,43465.16501506423,54842.78834476264
2021-04-24,49148.99421476738,43744.94646600205,54692.33345866868
2021-04-25,49098.00126435831,43551.38146485692,55106.59593445292
2021-04-26,49115.814582606545,43112.96976715089,54422.88566732638
2021-04-27,48981.81471934396,42827.86917272315,54817.91229244606
2021-04-28,48977.17399786465,43406.08614679595,54391.91985759944
2021-04-29,48831.527965621244,43173.471494351856,54271.00998232975
2021-04-30,48733.05851992828,43250.0812058481,54372.960429161074
2021-05-01,48638.18242974763,42926.18904226261,54555.75936284804
2021-05-02,48552.59042063305,43198.98308839495,54308.9544337673
2021-05-03,48531.115320966666,42784.89440427873,54159.291118207686
2021-05-04,48354.23393110734,42337.77705831338,53963.91597111668
2021-05-05,48304.37190002717,42913.13714583344,54160.25557222695
2021-05-06,48112.53283365454,42142.95478232787,53899.509337615455
2021-05-07,47968.33602816337,41948.66882287806,53524.74884596834
2021-05-08,47829.65790635035,42263.38415127702,53537.77124318965
2021-05-09,47703.623743563476,42083.10885009604,53243.77041761459
2021-05-10,47646.42958693794,41742.31290646684,52963.99260078664
2021-05-11,47439.800390936674,41401.5103687905,53138.12175818259
2021-05-12,47367.254897565224,41957.75749609618,52946.36328580079
2021-05-13,47160.69968047821,40827.13165135507,52904.149441195324
2021-05-14,47010.437686874786,41275.05300824124,52527.711081408306
2021-05-15,46874.787188843584,41187.072051336276,52483.667440530524
2021-05-16,46761.05833142706,40732.40750892601,52810.25749484524
2021-05-17,46725.36756890293,41176.14544626984,52038.59348689033
2021-05-18,46549.09617335941,40972.172030312366,51986.77356632521
2021-05-19,46515.16327626619,40411.754432473266,52019.431948697274
2021-05-20,46354.63557045632,40694.966498048234,52322.28576725831
2021-05-21,46256.75850137568,40643.79845114198,52028.63669208222
2021-05-22,46178.604158005095,40447.53306243981,51889.776757535976
2021-05-23,46126.08217558218,40556.11304994319,51536.851941870525
2021-05-24,46153.79291974891,40384.17312021255,51908.002224001124
2021-05-25,46041.527998589176,40421.07757525057,51716.266620515555
2021-05-26,46070.58734384139,40387.023002856695,51801.13965414011
2021-05-27,45970.43372337377,40508.53962400349,51504.12880194873
2021-05-28,45928.768239268036,40266.550512550115,51461.45450780268
2021-05-29,45901.22077477039,40086.5972808966,51688.8647275735
2021-05-30,45892.40051774109,39855.58011510276,51188.75955363014
2021-05-31,45955.784741425276,40499.356359803256,52281.84768992
2021-06-01,45870.24992574502,40022.29211335017,51588.50596248629
2021-06-02,45916.41364855226,40055.28295003934,51522.54776333148
2021-06-03,45823.30746963761,40515.32669759644,51502.263538900974
2021-06-04,45778.46391107546,40198.33478740718,51328.12875762168
2021-06-05,45737.61124519407,39791.14100031889,51571.87133605845
2021-06-06,45705.7211691066,40608.92226528084,51645.81118845908
2021-06-07,45736.88769975449,40056.1465004649,51147.98481255683
2021-06-08,45610.841720428376,40226.58153245698,51093.196675174404
2021-06-09,45609.27013790557,39982.73642952797,51246.727643592
2021-06-10,45462.460566943686,40105.21836164205,51014.12631448174
2021-06-11,45359.355481726794,39521.21307743427,50976.69768107368
2021-06-12,45257.210497760265,39566.299954783746,50516.35588945461
2021-06-13,45162.60290274596,39659.36798987908,50715.13635786824
2021-06-14,45131.269866481554,39300.965860047305,50741.29936937466
2021-06-15,44944.58188137276,39479.26666081209,50512.730685847746
2021-06-16,44885.821505719665,39319.9897377389,50598.20148273798
2021-06-17,44686.78940051074,39157.65687318623,50271.088766822875
2021-06-18,44537.822604596826,39193.676529858836,50006.90659420662
2021-06-19,44397.420621074794,38888.7638339491,49917.30333813715
2021-06-20,44273.22622283681,38641.23390033697,49775.955426460416
2021-06-21,44221.84105679948,38078.530048613575,49661.11582458362
2021-06-22,44025.28209227561,38834.88677324634,49905.15631249895
2021-06-23,43967.24931304771,38281.41407475707,49287.77971906143
2021-06-24,43779.72679905139,37878.19862155186,49164.55297483227
2021-06-25,43653.00212472963,38176.72747801276,49764.87929155151
2021-06-26,43545.29946044912,38204.51308953796,48978.906641045476
2021-06-27,43463.77293900837,37776.27874548593,48633.47280571941
2021-06-28,43464.339874938916,37871.456222990164,48926.26269753836
2021-06-29,43328.15926192977,37728.44350299523,49071.39057937264
2021-06-30,43337.92522040678,37448.892085634245,48772.83907873358
2021-07-01,43224.49672988558,37632.37157445179,48946.97904640888
2021-07-02,43176.94770363771,37459.629741017685,48739.02187766379
2021-07-03,43152.23189097559,37705.30202901028,48859.92013776792
2021-07-04,43156.20826354121,37542.0996094627,48806.23489460212
2021-07-05,43243.50558953783,37689.4493092206,48589.54376717269
2021-07-06,43194.030784547824,37800.510483060934,48863.23611766286
2021-07-07,43289.289944571196,37692.004673646,48836.51464501831
2021-07-08,43259.04272020354,37751.057562335605,49105.83389667562
2021-07-09,43297.43450924139,37706.07723576439,48878.04444492957
2021-07-10,43354.495569994455,38129.07100298482,49304.331709244245
2021-07-11,43435.36227068316,37852.92274260752,49286.90487223146
2021-07-12,43594.08912652981,38230.94019933748,49297.232367332304
2021-07-13,43610.16110928532,37999.364185510814,49637.439670218024
2021-07-14,43764.81424094868,38102.860772937536,49444.54468602322
2021-07-15,43787.68535134221,38202.34312083475,49055.76763598738
2021-07-16,43866.87482644951,38428.87215674519,49505.898127853114
2021-07-17,43958.61682591833,38312.41405214768,49681.865623384765
2021-07-18,44068.30283545887,38503.93429657445,49757.63727397053
2021-07-19,44250.337670024535,38984.72340509518,49888.128344635625
2021-07-20,44284.633111242074,38634.4772717043,50258.84602513657
2021-07-21,44452.90883785697,38356.16932759749,49640.43914496484
2021-07-22,44485.32219072978,38977.0213190044,50136.68416931172
2021-07-23,44570.51124239009,39242.3765977605,49891.39719913994
2021-07-24,44665.24625400179,39214.586702532586,49988.241057362284
2021-07-25,44775.4359332718,39547.28349846855,50314.1340721618
2021-07-26,44955.96808465549,39412.96277167567,50749.35583569363
2021-07-27,44987.1902256169,39104.732887932405,50494.91807886209
2021-07-28,45151.200123140574,39360.07883243156,50411.149980090675
